name: burger heaven loc:le pain quotidien, tweet: 675102894597808128  :  im at @burgerheavenny in new york ny @link (40.76028219,-73.9750397)20950804
name: vintry loc:smorgas chef/ crepes du nord, tweet: 675103509403049985  :  tev #ho #ho #hoing  @ vintry wine  whiskey @link (40.7045174,-74.0103149)103654795
name: pianos loc:bisous, ciao., tweet: 675107884586434560  :  im at @pianosnyc in new york ny @link (40.72111085,-73.98786106)25564156
name: rock bar loc:heermance farm purveyors, tweet: 675110214048292864  :   @ rockbar nyc @link (40.7326889,-74.009697)10933462
name: negril loc:kopi kopi, tweet: 675113776195178496  :  #littt #negrilvillagenyc #idj @ negril village @link (40.7293282,-73.9984283)27017561
name: rebounds sports burger bar loc:carrot top pastries ii, tweet: 675117891545661440  :  @reboundsnyc #rebounds sports burger bar  @link great hidden @link (40.869579,-73.916741)421095102
name: mp taverna loc:xing's chef chinese food, tweet: 675118432334036992  :  cod fish fritters mptavernany #delish #eatlocal #astoria #nyceats #nyc #astoriaeats #yummy… @link (40.77549389,-73.90972915)168551239
name: champs junior loc:sapporo ichiban, tweet: 675118527137869826  :  im at champs junior in brooklyn ny @link (40.723608,-73.95072)126443794
name: negril loc:kopi kopi, tweet: 675119112461418496  :  #dance #contest @ negril village @link (40.7293282,-73.9984283)27017561
name: astoria loc:bistro 33, tweet: 675128366584958978  :  im at @astoriabeerbrew in astoria ny @link (40.78067142,-73.91674519)125467647
name: once upon a tart loc:rabbits, tweet: 675131016684691458  :  im at @onceuponatart in new york ny @link (40.726836,-74.002086)295392822
name: yupdduk loc:mad for chicken, tweet: 675131231730814977  :  im at yupdduk ??? ????? in flushing ny @link (40.763519,-73.80768)271171136
name: drom loc:somtum der, tweet: 675131551168991232  :  guataca navideña parranda venezolana en nueva york (@ drom in new york ny @link (40.7254028,-73.98445206)755241
name: bob bar loc:spaghetti incident, tweet: 675131814940418048  :  just posted a photo @ bob bar @link (40.7223129,-73.9900055)5483482
name: webster hall loc:veniero's pasticceria & cafe, tweet: 675132032180199427  :  ballyhoo (@ the marlin room at webster hall  @marlinatwebster in new york ny @link (40.73160035,-73.98927212)306344737
name: barrage loc:fuel, tweet: 675134494555418624  :  #tbt friends night out josedalvarez #nyc #manhattan #barrage #top #love #loveit #friendship… @link (40.7617874,-73.9903946)34720138
name: waldorf astoria loc:waldorf astoria hotel, tweet: 675136195572158465  :  #headdress #queen #crown #partytime #nyc @ waldorf astoria new york @link (40.75652616,-73.97354189)163889868
name: an choi loc:sticky rice, tweet: 675136727024058368  :  just another night in the lower east side with cameo appearance by chef lekhac @ an choi @link (40.7178841,-73.9905319)24139621
name: negril loc:kopi kopi, tweet: 675139487509409792  :  bachatta #time @ negril village @link (40.7293282,-73.9984283)27017561
name: spot loc:oh taisho, tweet: 675142922715668484  :  the spot @ spot dessert bar @link (40.72923167,-73.98911677)27465925
name: new york stock exchange loc:new york stock exchange executive services, tweet: 675145844446920706  :  me and my boo thang  @ new york stock exchange @link (40.70666667,-74.01138889)62994253
name: obao loc:solera restaurant, tweet: 675146659945390081  :  im at obao midtown  @obaony_midtown in new york ny @link (40.75719692,-73.96878004)55285126
name: tropical 128 loc:piacere, tweet: 675148571583324160  :  im at @tropical128 in new york ny @link (40.71968945,-73.99528718)496145898
name: tropical 128 loc:piacere, tweet: 675148571948261376  :  im at @tropical128 in new york ny @link (40.71968945,-73.99528718)496145898
name: waldorf astoria loc:bull & bear waldorf astoria, tweet: 675151587896107008  :  google holiday party tonight #waldorfastoria #nyc @ waldorf astoria new york @link (40.75652616,-73.97354189)74648019
name: rockwood music hall loc:rockwood music hall (stage zero), tweet: 675152312701161474  :  back at rockwood two nights in a row this time for johnny gallagher (@ rockwood music hall in new york ny @link (40.72231512,-73.9886473)19222156
name: pardon my french loc:manitoba's, tweet: 675159202759856130  :  im at pmf pardon my french in new york ny @link (40.72481443,-73.98135866)90787112
name: jeepney loc:sao mai vietnamese cuisine, tweet: 675160773006663680  :  im at jeepney filipino gastropub  @jeepneynyc in new york ny @link (40.73028327,-73.9835)62179429
name: rare view rooftop loc:b and b restaurant, tweet: 675168070973935616  :  im at rare view rooftop in new york ny @link @link (40.74571703,-73.99363441)143320470
name: cafe bench loc:gal bi ma eul, tweet: 675171681183338496  :  heaven on a plate @ cafe bench @link (40.75804599,-73.78732616)950019493
name: waldorf astoria loc:peacock alley restaurant and bar, tweet: 675172198097805312  :  love the holiday party at @waldorfastoria new york in new york ny w @paul_rock_city) @link @link (40.75648895,-73.97342119)34033707
name: roccos loc:le singe vert, tweet: 675178904483700736  :  perfect midnight snackpizza on the street #nyclife #foodie #foodieadventures @ roccos pizza @link (40.7420349,-73.9973297)315407331
name: turntable loc:small peace soup & smoothie, tweet: 675180361278713857  :  im at turntable chicken jazz  @turntablenyc in new york ny @link (40.74709728,-73.98569171)15987997
name: waldorf astoria loc:waldorf astoria hotel, tweet: 675181048242774017  :  so about last night #lithappens @ waldorf astoria new york @link (40.75652616,-73.97354189)21968048
name: rockwood music hall loc:rockwood music hall (stage zero), tweet: 675186313008652288  :  im at rockwood music hall in new york ny @link (40.72231512,-73.9886473)19343695
name: waldorf astoria loc:peacock alley restaurant and bar, tweet: 675186761765662721  :  shenanigans cydeweys #partytime #holidayseason #nyc #headdress #crown #roomies @ waldorf astoria @link (40.75652616,-73.97354189)163889868
name: blue note jazz loc:ramen-ya, tweet: 675191316251324416  :  with david sanborn at the @bluenotenyc. @ blue note jazz club ny @link (40.73088057,-74.00077046)29582587
name: falucka loc:le poisson rouge, tweet: 675197984850747393  :  shit turnt up  #faluckalounge in #manhattan @ falucka lounge nyc @link (40.7284431,-74.0000763)197054689
name: holiday cocktail lounge loc:taqueria st marks pl, tweet: 675221994447708160  :  im at holiday cocktail lounge in new york ny w @bqnguyen @link (40.72784146,-73.98573188)36997270
name: crystal lounge loc:after 8, tweet: 675223634726793216  :  #djmavstar imdjpereira and birthday boy #done @djxavinyc nyccrystallounge @ crystal lounge @link (40.7658043,-73.9132156)24981963
name: club bonafide loc:bar mishima, tweet: 675230801924112384  :  iresi project at club bonafide averhoffjr @fabiorojasdrums santiagobosch #jazz #newyork… @link (40.7565918,-73.9692917)2531063778
name: metropolitan museum of art loc:metropolitan museum employee cafeteria, tweet: 675280040196743168  :  deeper down the rabbit hole @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)24811712
name: blue note jazz loc:ramen-ya, tweet: 675309083021348865  :  with david sanborn at the @bluenotenyc. @ blue note jazz club ny @link (40.73088057,-74.00077046)29582587
name: cielo loc:stk, tweet: 675314326886977536  :  recap #lastnight #thirstythursdays @cieloclub #cielo #meatpackingdistrict #nyc @ cielo @link (40.7398529,-74.0072708)386386819
name: sant ambroeus loc:extra virgin, tweet: 675321080026947584  :  seasonal @ sant ambroeus west village @link (40.7354012,-74.0031433)16412637
name: buttermilk bakeshop loc:gather, tweet: 675323432016306177  :  @bbakeshopny #buttermilk bakeshop  @link excellent @link (40.66660963,-73.98182631)421095102
name: waldorf astoria loc:peacock alley restaurant and bar, tweet: 675324419229810688  :  holiday party perfect ending @ waldorf astoria new york @link (40.75652616,-73.97354189)34300104
name: waldorf astoria loc:peacock alley restaurant and bar, tweet: 675329659345772545  :  swept right off my feet  #fabio #lithappens @ waldorf astoria new york @link (40.75652616,-73.97354189)18753099
name: city of saints coffee roasters loc:ippudo, tweet: 675332253489217536  :  coffee mtg (@ city of saints coffee roasters in new york ny @link (40.73110039,-73.99015091)418
name: waldorf astoria loc:waldorf astoria nyc-oscar, tweet: 675332272254488576  :  best holiday party ever @ waldorf astoria new york @link (40.75652616,-73.97354189)460097537
name: sweet chick loc:dirty french, tweet: 675347555564130304  :  grape soda its like im dating an 8 year old  @ sweet chick @link (40.7218437,-73.9872589)361401222
name: metropolitan museum of art loc:metropolitan museum employee cafeteria, tweet: 675351147100639232  :  ?????????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum roof top garden cafe, tweet: 675351585795518464  :  ???????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum roof top garden cafe, tweet: 675351748819722240  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum employee cafeteria, tweet: 675352258687705088  :  ????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: bec loc:silom thai, tweet: 675353201001017344  :  welcome to new york  evolof @ bec @link (40.7418022,-74.0008163)571411806
name: metropolitan museum of art loc:metropolitan museum employee cafeteria, tweet: 675354579106705408  :  ??????????????????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum employee cafeteria, tweet: 675355563061047297  :  ?????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: bantam bagels loc:ghandi cafe, tweet: 675357215365156864  :  im at bantam bagels in new york ny @link (40.73192555,-74.00341272)22545669
name: metropolitan museum of art loc:metropolitan museum roof top garden cafe, tweet: 675357423058685952  :  ??????????????????????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum employee cafeteria, tweet: 675357668786204672  :  ??????????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum employee cafeteria, tweet: 675358500558651392  :  ?????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum employee cafeteria, tweet: 675359222436098048  :  8????????????????????????????????????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum balcony lounge, tweet: 675359621167587328  :  ??????????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum employee cafeteria, tweet: 675360698457825284  :  ???????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum roof top garden cafe, tweet: 675361173898924036  :  ????????????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: metropolitan museum of art loc:metropolitan museum roof top garden cafe, tweet: 675361876503564289  :  ????????????????????????????????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
name: pergola loc:nosh! - courtyard by marriott, tweet: 675365969766797312  :  im at pergola in new york ny @link (40.75344793,-73.98612213)15447531
name: yakiniku futago loc:basta pasta restaurant, tweet: 675366858997047297  :  here again second day in a row dont judge me (@ yakiniku futago in new york ny @link (40.73896897,-73.99428289)5047
name: 16 handles loc:amura japanese restaurant, tweet: 675377269012066306  :  im at @16handles in new york ny @link (40.774953,-73.953899)41042519
name: yakitori totto loc:chai thai kitchen, tweet: 675378025190567936  :  lunch with marcelo (@ yakitori totto in new york ny @link (40.76532189,-73.9834018)37683345
name: parm loc:the grey dog mulberry, tweet: 675378342267326465  :  parm (@ parm mulberry street in new york ny @link (40.72301983,-73.995854)133415557
name: estancia 460 loc:the greek, tweet: 675380335413215232  :  tribeca dreaming dana faith holiday sale @estancia460 #danafaithjewelry #shopping #sale… @link (40.7237816,-74.0097427)258397250
name: capitale loc:double crispy bakery, tweet: 675381143571705856  :  company holiday party (@ capitale in new york ny @link (40.71880478,-73.99501746)59294611
name: waldorf astoria loc:peacock alley restaurant and bar, tweet: 675381241248530432  :  2015 legislative forum #pasociety #pasociety15 #nyc @ waldorf astoria new york @link (40.75652616,-73.97354189)103047407
name: minetta tavern loc:off the wagon, tweet: 675381543611699200  :  #minettatavern #andthehipposwereboiledintheirtanks #jackkerouac #williamburroughs… @link (40.7299194,-74.0007553)53068986
name: refinery rooftop loc:lan sheng restaurant szechuan food, tweet: 675381594883022849  :  friday @ refinery rooftop @link (40.7523804,-73.9851913)96701470
name: rustico loc:le marecage, tweet: 675381865008734208  :  im at rustico cafe in new york ny @link (40.72786758,-73.9850891)23279141
name: facebook loc:butterfield cafe, tweet: 675382384863420416  :  happy friday from #facebookny! #nyc #tgif #miniroom @ facebook ny @link (40.73069144,-73.99154129)940271
name: yum yum bangkok loc:cara mia, tweet: 675387930744090624  :  named appropriately yum (@ yum yum bangkok in new york ny @link @link (40.76071578,-73.99081707)46433291
name: tabata noodle restaurant loc:blue ruin, tweet: 675388059987365888  :  ramen (@ tabata noodle restaurant in new york ny @link (40.75683324,-73.99352878)202462183
name: 121 fulton street loc:long island bagel cafe, tweet: 675389609409409024  :  im at 121 fulton street in new york ny @link (40.710205,-74.00712018)42668711
name: roomr loc:juliana's pizza, tweet: 675391281565184000  :  brooklyn @ roomr cafe on #dumbo @link (40.7027893,-73.9934998)274047280
name: buvette loc:l'aile ou la cuisse (l'a.o.c), tweet: 675391763687804928  :  im at buvette  @ilovebuvette in new york ny @link (40.73272229,-74.0041852)723087967
name: brooklyn moon cafe loc:bati, tweet: 675394532196806656  :  oh how ive missed thee @ brooklyn moon cafe @link (40.6865692,-73.9747696)37197860
name: metropolitan museum of art loc:metropolitan museum employee cafeteria, tweet: 675400139524153344  :  they have the hymns to senusret iii @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)443609178
name: culture espresso loc:pier 79/ny waterway seattle cafe, tweet: 675402765338730496  :  the best  in  #confirmed @aranza_g @ culture espresso @link (40.75227929,-73.98577769)239082969
name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 675408117123952641  :  my sister is here time for art @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)39419564
name: by chloe loc:the coffee bean tea & leaf, tweet: 675409837300318208  :  2 days in a row  (@ by chloe  @bychefchloe in new york ny @link (40.72915196,-74.00114065)129120380
name: uno chicago grill loc:east 86 cinemas, tweet: 675415271759323137  :  im at uno pizzeria  grill  new york  @unochicagogrill in new york ny @link (40.77836415,-73.95343781)30966760
name: lenwich loc:subway, tweet: 675424128011247616  :  im at lenwich by lennys in new york ny @link (40.765626,-73.957769)139282460
name: pokito loc:summers, tweet: 675427113370038272  :  friday mood #tgif @ pokito @link (40.7117119,-73.9617767)91527000
