joe;1;3;29.5;0.0196078431372549
dishes;2;2;26.25;0.16666666666666666
dishes;3;2;16.75;0.16666666666666666
dishes;4;2;12.25;0.16666666666666666
talent;5;1;7.0;0.2
joe;6;3;3.0;0.0196078431372549
joe;7;3;2.0;0.0196078431372549
