17672;161 HOT POT RICE;13335;ROOSEVELT AVE;QUEENS;11354;16.0000000000000000;40.7588;-73.8331
16526;162 EB CORP BAKERY;162       ;EAST BROADWAY                                     ;MANHATTAN;10002;23.2000000000000000;40.7142;-73.9904
14609;168 HI TEA;16711;UNION TURNPIKE;QUEENS;11366;7.0000000000000000;40.723;-73.8008
4507;169 BAR;169;EAST BROADWAY;MANHATTAN;10002;23.5000000000000000;40.7139;-73.9898
14217;16 HANDLES;1161;1ST AVE;MANHATTAN;10065;3.0000000000000000;40.7624;-73.9599
639;16 HANDLES;1351;CONEY ISLAND AVE;BROOKLYN;11230;13.0000000000000000;40.6246;-73.9647
9575;16 HANDLES;139;N 7TH ST;BROOKLYN;11249;7.0000000000000000;40.7184;-73.9584
15899;16 HANDLES;139       ;NORTH    7 STREET                                 ;BROOKLYN;11249;12.0000000000000000;40.7184;-73.9584
14372;16 HANDLES;153;2 AVENUE;MANHATTAN;10003;9.0000000000000000;40.7296;-73.9872
16086;16 HANDLES;1569      ;2 AVENUE                                          ;MANHATTAN;10028;9.0000000000000000;40.7751;-73.9541
340;16 HANDLES;178       ;8 AVENUE                                          ;MANHATTAN;10011;13.0000000000000000;40.7428;-73.9999
16263;16 HANDLES;2600;BROADWAY;MANHATTAN;10025;3.0000000000000000;40.7959;-73.9704
1449;16 HANDLES;325;AMSTERDAM AVENUE;MANHATTAN;10023;2.0000000000000000;40.7807;-73.9798
16864;16 HANDLES;3707;30 AVENUE;QUEENS;11103;11.0000000000000000;40.7647;-73.9161
18856;16 HANDLES;428;3 AVENUE;MANHATTAN;10016;11.0000000000000000;40.7432;-73.9803
17818;16 HANDLES;4         ;PENNSYLVANIA PLAZA                                ;MANHATTAN;10001;2.0000000000000000;40.7505;-73.9934
20728;16 HANDLES;9015;QUEENS BOULEVARD;QUEENS;11373;9.0000000000000000;40.7345;-73.8705
19167;16TH AVENUE GLATT;4619;16 AVENUE;BROOKLYN;11204;9.4000000000000000;40.6322;-73.984
7716;174 RIVINGTON STREET BAR;174;RIVINGTON ST;MANHATTAN;10002;4.50000000000000000000;40.7191;-73.9844
5769;178 TACO HOUSE;178;CHURCH ST;MANHATTAN;10013;18.3333333333333333;40.7157;-74.0076
9806;1818 SEAFOOD RESTAURANT;1818;AVENUE U;BROOKLYN;11229;16.3333333333333333;40.599;-73.9529
4052;181 ST CARIDAD RESTAURANT;554;WEST  181 STREET;MANHATTAN;10033;27.0000000000000000;40.8487;-73.933
9428;187TH ST PIZZA;689;E 187TH ST;BRONX;10458;2.0000000000000000;40.8545;-73.8848
5583;187 YANG GARDEN;816       ;WEST  187 STREET                                  ;MANHATTAN;10033;7.0000000000000000;40.8551;-73.9376
4825;18 BAKERY;6820;18 AVENUE;BROOKLYN;11204;33.0000000000000000;40.6171;-73.9926
990;18 CHINESE CUISINE;4418      ;8 AVENUE                                          ;BROOKLYN;11220;13.5000000000000000;40.6442;-74.0008
11300;18 EAST GUNHILL PIZZA;18        ;EAST GUN HILL ROAD                                ;BRONX;10467;20.5000000000000000;40.8822;-73.8808
15191;18 HIPOT;8204;18TH AVE;BROOKLYN;11214;24.0000000000000000;40.6094;-74.0004
10015;18 RESTAURANT;240;EAST   81 STREET;MANHATTAN;10028;8.0000000000000000;40.7747;-73.9547
2108;18 STARS KITCHEN;8515;18TH AVE;BROOKLYN;11214;16.5000000000000000;40.6074;-74.0022
4050;1A Store Inc;13631;41ST AVE;QUEENS;11355;3.0000000000000000;40.759;-73.8285
19763;1 Banana Queen;6;EAST MT EDEN AVENUE;BRONX;10452;10.0000000000000000;40.8442;-73.9145
20303;1 BUEN SABOR;4507      ;QUEENS BLVD                                       ;QUEENS;11104;17.3333333333333333;40.7435;-73.9191
21297;1 DARBAR;152       ;EAST   46 STREET                                  ;MANHATTAN;10017;11.0000000000000000;40.7535;-73.9735
15001;1 EAST 66TH STREET KITCHEN;1         ;EAST   66 STREET                                  ;MANHATTAN;10065;0.00000000000000000000;40.7685;-73.9693
809;1 OAK;453       ;WEST   17 STREET                                  ;MANHATTAN;10011;10.0000000000000000;40.744;-74.0062
7620;1 OR 8;66;SOUTH    2 STREET;BROOKLYN;11249;22.0000000000000000;40.7143;-73.9655
13932;1ST AVENUE GOURMET;1274;1ST AVE;MANHATTAN;10065;28.5000000000000000;40.7654;-73.9573
8149;1ST BASE CONCESSION STAND;75;RICHMOND TERRACE;STATEN ISLAND;10301;7.0000000000000000;40.6454;-74.0764
16013;1 STOP PATTY SHOP;1708      ;AMSTERDAM AVENUE                                  ;MANHATTAN;10031;4.0000000000000000;40.825;-73.948
2545;200 FIFTH AVENUE RESTAURANT & SPORTS BAR;200       ;5 AVENUE                                          ;BROOKLYN;11217;20.60000000000000000000;40.6768;-73.9805
4607;21+ Lounge.;3205;CRESCENT ST;QUEENS;11106;21.5000000000000000;40.7631;-73.9285
4766;212 SHAWARMA GRILL;212;PROSPECT PARK WEST;BROOKLYN;11215;9.0000000000000000;40.6604;-73.9806
2024;212 STEAKHOUSE;316;E 53RD ST;MANHATTAN;10022;32.0000000000000000;40.7563;-73.9665
2020;218 RESTAURANT;218220;GRAND STREET;MANHATTAN;10013;30.4000000000000000;40.7208;-74.0007
5995;21 BAR;4318;BROADWAY;MANHATTAN;10033;;40.8519;-73.9347
21082;21 CLUB;21;WEST   52 STREET;MANHATTAN;10019;8.5000000000000000;40.7605;-73.9774
18060;21 HOME'S KITCHEN;22;EAST   21 STREET;MANHATTAN;10010;11.0000000000000000;40.7395;-73.9891
7817;21 SHANGHAI HOUSE;21;DIVISION ST;MANHATTAN;10002;11.0000000000000000;40.7139;-73.9964
14947;224TH CORNER RESTAURANT & BAKERY;701       ;EAST  224 STREET                                  ;BRONX;10466;7.0000000000000000;40.8871;-73.8608
4845;229 LINDEN RESTAURANT;22902;LINDEN BLVD;QUEENS;11411;4.0000000000000000;40.6924;-73.7322
